ID,Name,Definition,Source,Namespace,Primary_System,Subcategory_Code,Subcategory_Name,Subcategory_Description,All_Systems,Inflammation_Polarity,Confidence_Score,Decision_Path,Classification_Date,Version
GO:0002021,response to dietary excess,"The physiological process in which dietary excess is sensed by the central nervous system, resulting in a reduction in food intake and increased energy expenditure.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:49,v8.0
GO:0002024,diet induced thermogenesis,The process that results in increased metabolic rate in tissues of an organism. It is triggered by the detection of dietary excess. This process is achieved via signaling in the sympathetic nervous system.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:49,v8.0
GO:0002072,optic cup morphogenesis involved in camera-type eye development,"The invagination of the optic vesicle to form two-walled indentations, the optic cups, that will go on to form the retina. This process begins with the optic vesicle becoming a two-walled structure and its subsequent shape changes. It does not include the fate commitment of cells to become the pigmented retina and the neural retina. An example of this process is found in Mus musculus.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:49,v8.0
GO:0002087,regulation of respiratory gaseous exchange by nervous system process,A process carried out by the nervous system that is required for the proper control of respiratory gaseous exchange. This process occurs in the respiratory center of the brain in vertebrates.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:49,v8.0
GO:0003019,central nervous system control of baroreceptor feedback,The neurological process in which nerve impulses arising in the aorta or the carotid sinuses travel to the medulla and reach the nucleus of tractus solaris.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:49,v8.0
GO:0003025,regulation of systemic arterial blood pressure by baroreceptor feedback,The neural regulation of blood pressure in which baroreceptors sense the amount of stretch occurring in vessels and respond to the input via central nervous system control.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:49,v8.0
GO:0003026,regulation of systemic arterial blood pressure by aortic arch baroreceptor feedback,The process that modulates blood pressure by sensing the amount of stretch occurring in the aorta and responding to the input via central nervous system control.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:49,v8.0
GO:0003068,regulation of systemic arterial blood pressure by acetylcholine,The regulation of blood pressure mediated by acetylcholine signaling. Acetylcholine is an acetic acid ester of the organic base choline and functions as a neurotransmitter.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:49,v8.0
GO:0003087,positive regulation of the force of heart contraction by neuronal epinephrine,The process in which the release of epinephrine from nerve endings modulates the force of heart muscle contraction.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:49,v8.0
GO:0003090,positive regulation of the force of heart contraction by neuronal epinephrine-norepinephrine,Any process that increases the force with which the cardiac muscles of the heart pump blood through the circulatory system as a result of the presence of epinephrine or norepinephrine released from the nerve endings.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:49,v8.0
GO:0003110,positive regulation of the force of heart contraction by neuronal norepinephrine,The process in which the release of norepinephrine from nerve endings modulates the force of heart muscle contraction.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:49,v8.0
GO:0003112,positive regulation of heart rate by neuronal epinephrine,The process in which the secretion of epinephrine from nerve endings increases the rate of heart muscle contraction.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System D: Cognitive-Regulatory', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:49,v8.0
GO:0003113,positive regulation of heart rate by neuronal norepinephrine,The process in which the secretion of norepinephrine released from nerve endings increases the rate of heart muscle contraction.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System D: Cognitive-Regulatory', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:49,v8.0
GO:0003118,regulation of vasoconstriction by neuronal norepinephrine,"Any process that modulates the frequency, rate or extent of reductions in the diameter of blood vessels as a result of norepinephrine released by nerve endings.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:49,v8.0
GO:0003119,regulation of vasoconstriction by neuronal epinephrine,"Any process that modulates the frequency, rate or extent of reductions in the diameter of blood vessels as a result of epinephrine released by nerve endings.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:49,v8.0
GO:0003358,noradrenergic neuron development,"The process whose specific outcome is the progression of a noradrenergic neuron over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:50,v8.0
GO:0003359,noradrenergic neuron fate commitment,The process in which the developmental fate of a cell becomes restricted such that it will develop into a noradrenergic neuron.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:50,v8.0
GO:0003362,noradrenergic neuron fate commitment involved in brainstem development,The process in which the developmental fate of a cell becomes restricted such that it will develop into a noradrenergic neuron that is part of the brainstem.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:50,v8.0
GO:0003388,neuron development involved in amphid sensory organ development,"The process whose specific outcome is the progression of a neuron over time, that contributes to the development of the amphid sensory organ.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:50,v8.0
GO:0003389,retrograde extension,The progression of a neuronal projection over time by the attachment of a part of the cell to an anchor and the subsequent migration of the cell body away from the anchor point.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:50,v8.0
GO:0003390,dendrite development by retrograde extension,The progression of a dendrite over time by the attachment of a part of the neuron to an anchor and the subsequent migration of the cell body away from the anchor point.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:50,v8.0
GO:0003391,amphid sensory organ dendrite retrograde extension,The progression of an amphid sensory organ's neuronal dendrite over time by the attachment of a part of the cell to an anchor and the subsequent migration of the cell body away from the anchor point.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:50,v8.0
GO:0003393,neuron migration involved in retrograde extension,"The directed, self-propelled movement of a neuron that contributes to the process of retrograde extension.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:50,v8.0
GO:0003395,neuron migration involved in dendrite retrograde extension,"The directed, self-propelled movement of a neuron that contributes to the process of retrograde extension of a dendrite.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:50,v8.0
GO:0003396,cell adhesion involved in amphid sensory organ dendrite retrograde extension,"The directed, self-propelled movement of a neuron that contributes to the process of retrograde extension of a dendrite in a neuron of the amphid sensory organ.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:50,v8.0
GO:0003397,neuron migration involved in amphid sensory organ dendrite retrograde extension,"The directed, self-propelled movement of a neuron that contributes to the process of retrograde extension of a dendrite of a neuron in the amphid sensory organ.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:50,v8.0
GO:0003407,neural retina development,The progression of the neural retina over time from its initial formation to the mature structure. The neural retina is the part of the retina that contains neurons and photoreceptor cells.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:50,v8.0
GO:0006540,gamma-aminobutyrate shunt,"The chemical reactions and pathways resulting in the formation of succinate from L-glutamate. Also known as GABA (gamma-aminobutyrate) shunt since it channels glutamate into the TCA cycle bypassing two steps of that cycle. There are three enzymes involved in the GABA shunt: glutamate decarboxylase (GAD), GABA aminotransferase (GABA-TA), and succinate semialdehyde dehydrogenase (SSADH). These three enzymes acting in concert to convert glutamate into succinate. The GABA shunt is predominantly associated with neurotransmission in the mammalian brain. It is also present in nonneuronal cells, in plants, in unicellular eukaryotes, and in prokaryotes.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System C: Energy & Metabolic Homeostasis', 'System D: Cognitive-Regulatory']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:50,v8.0
GO:0006576,biogenic amine metabolic process,"The chemical reactions and pathways occurring at the level of individual cells involving any of a group of naturally occurring, biologically active amines, such as norepinephrine, histamine, and serotonin, many of which act as neurotransmitters.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:50,v8.0
GO:0006585,dopamine biosynthetic process from tyrosine,"The chemical reactions and pathways resulting in the formation of dopamine (3,4-dihydroxyphenylethylamine) from L-tyrosine, via the metabolic precursor 3,4-dihydroxy-L-phenylalanine (L-dopa). Dopamine is a catecholamine neurotransmitter and a metabolic precursor of norepinephrine and epinephrine.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System C: Energy & Metabolic Homeostasis', 'System D: Cognitive-Regulatory']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:50,v8.0
GO:0006587,serotonin biosynthetic process from tryptophan,"The chemical reactions and pathways resulting in the formation from tryptophan of serotonin (5-hydroxytryptamine), a monoamine neurotransmitter occurring in the peripheral and central nervous systems, also having hormonal properties.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:50,v8.0
GO:0006836,neurotransmitter transport,"The directed movement of a neurotransmitter into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Neurotransmitters are any chemical substance that is capable of transmitting (or inhibiting the transmission of) a nerve impulse from a neuron to another cell.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:50,v8.0
GO:0006837,serotonin transport,"The directed movement of serotonin into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Serotonin (5-hydroxytryptamine) is a monoamine neurotransmitter occurring in the peripheral and central nervous systems.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:50,v8.0
GO:0007158,neuron cell-cell adhesion,The attachment of a neuron to another cell via adhesion molecules.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:50,v8.0
GO:0007269,neurotransmitter secretion,The regulated release of neurotransmitter from the presynapse into the synaptic cleft via calcium-regulated exocytosis during synaptic transmission.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System D: Cognitive-Regulatory', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:50,v8.0
GO:0007270,neuron-neuron synaptic transmission,The process of synaptic transmission from a neuron to another neuron across a synapse.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System C: Energy & Metabolic Homeostasis', 'System D: Cognitive-Regulatory']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:50,v8.0
GO:0007272,ensheathment of neurons,The process in which glial cells envelop neuronal cell bodies and/or axons to form an insulating layer. This can take the form of myelinating or non-myelinating ensheathment.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:50,v8.0
GO:0007274,neuromuscular synaptic transmission,"The process of synaptic transmission from a neuron to a muscle, across a synapse.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System C: Energy & Metabolic Homeostasis', 'System D: Cognitive-Regulatory']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:50,v8.0
GO:0007399,nervous system development,"The process whose specific outcome is the progression of nervous tissue over time, from its formation to its mature state.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:51,v8.0
GO:0007415,defasciculation of motor neuron axon,Separation of a motor axon away from a bundle of axons known as a fascicle.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0007416,synapse assembly,"The aggregation, arrangement and bonding together of a set of components to form a synapse. This process ends when the synapse is mature (functional).",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0007417,central nervous system development,"The process whose specific outcome is the progression of the central nervous system over time, from its formation to the mature structure. The central nervous system is the core nervous system that serves an integrating and coordinating function. In vertebrates it consists of the brain and spinal cord. In those invertebrates with a central nervous system it typically consists of a brain, cerebral ganglia and a nerve cord.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:51,v8.0
GO:0007418,ventral midline development,"The process whose specific outcome is the progression of the ventral midline over time, from its formation to the mature structure. In protostomes (such as insects, snails and worms) as well as deuterostomes (vertebrates), the midline is an embryonic region that functions in patterning of the adjacent nervous tissue. The ventral midline in insects is a cell population extending along the ventral surface of the embryo and is the region from which cells detach to form the ventrally located nerve cords. In vertebrates, the midline is originally located dorsally. During development, it folds inwards and becomes the ventral part of the dorsally located neural tube and is then called the ventral midline, or floor plate.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System C: Energy & Metabolic Homeostasis', 'System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:51,v8.0
GO:0007419,ventral cord development,"The process whose specific outcome is the progression of the ventral cord over time, from its formation to the mature structure. The ventral cord is one of the distinguishing traits of the central nervous system of all arthropods (such as insects, crustaceans and arachnids) as well as many other invertebrates, such as the annelid worms.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:51,v8.0
GO:0007420,brain development,"The process whose specific outcome is the progression of the brain over time, from its formation to the mature structure. Brain development begins with patterning events in the neural tube and ends with the mature structure that is the center of thought and emotion. The brain is responsible for the coordination and control of bodily activities and the interpretation of information from the senses (sight, hearing, smell, etc.).",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:51,v8.0
GO:0007421,stomatogastric nervous system development,"The process whose specific outcome is the progression of the stomatogastric nervous system over time, from its formation to the mature structure.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:51,v8.0
GO:0007422,peripheral nervous system development,"The process whose specific outcome is the progression of the peripheral nervous system over time, from its formation to the mature structure. The peripheral nervous system is one of the two major divisions of the nervous system. Nerves in the PNS connect the central nervous system (CNS) with sensory organs, other organs, muscles, blood vessels and glands.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:51,v8.0
GO:0007519,skeletal muscle tissue development,"The developmental sequence of events leading to the formation of adult skeletal muscle tissue. The main events are: the fusion of myoblasts to form myotubes that increase in size by further fusion to them of myoblasts, the formation of myofibrils within their cytoplasm and the establishment of functional neuromuscular junctions with motor neurons. At this stage they can be regarded as mature muscle fibers.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration","['System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_D']",2025-12-24 18:05:51,v8.0
GO:0007529,establishment of synaptic specificity at neuromuscular junction,The biological process in which a synapse between a motor neuron and a muscle is initially formed.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0007610,behavior,"The internally coordinated responses (actions or inactions) of animals (individuals or groups) to internal or external stimuli, via a mechanism that involves nervous system activity.",GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
GO:0008038,neuron recognition,The process in which a neuronal cell in a multicellular organism interprets its surroundings.,GO,biological_process,System D: Cognitive-Regulatory,D1,Neural Regulation and Signal Transmission,"Neural signaling, synaptic communication, sensor-motor integration",['System D: Cognitive-Regulatory'],,0.9,"['pattern_matching', 'single_match_D']",2025-12-24 18:05:51,v8.0
