ID,Name,Definition,Source,Namespace,Primary_System,Subcategory_Code,Subcategory_Name,Subcategory_Description,All_Systems,Inflammation_Polarity,Confidence_Score,Decision_Path,Classification_Date,Version
GO:0098849,cellular detoxification of cadmium ion,Any process that reduces or removes the toxicity of cadmium cations in a cell. These include transport of cadmium cations away from sensitive areas and to compartments or complexes whose purpose is sequestration.,GO,biological_process,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:02,v8.0
GO:0098869,cellular oxidant detoxification,Any process carried out at the cellular level that reduces or removes the toxicity superoxide radicals or hydrogen peroxide.,GO,biological_process,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:02,v8.0
GO:0110095,cellular detoxification of aldehyde,Any process carried out at the cellular level that reduces or removes the toxicity of an aldehyde. These may include transport of aldehydes away from sensitive areas and to compartments or complexes whose purpose is sequestration of the toxic substance.,GO,biological_process,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:03,v8.0
GO:0140041,cellular detoxification of methylglyoxal,Any process carried out at the cellular level that reduces or removes the toxicity of methylglyoxal. These may include chemical modification or transport of methylglyoxal away from sensitive areas and to compartments or complexes whose purpose is sequestration of the toxic substance.,GO,biological_process,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:03,v8.0
GO:0140114,cellular detoxification of fluoride,Any process carried out at the cellular level that reduces or removes the toxicity of a fluoride. These may include chemical modification or transport of fluoride away from sensitive areas and to compartments or complexes whose purpose is sequestration of the toxic substance.,GO,biological_process,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:03,v8.0
GO:0140647,P450-containing electron transport chain,"A electron transport chain in which one or more electron carriers operate to transfer electrons from donors to a cytochrome P450 protein or domain. Electron carriers operating in this chain include FAD-containing flavoproteins or domains, FMN domains, ferredoxins and cytochrome b5. The reduced cytochrome P450 functions as the terminal oxidase and participates in a wide range of biochemical pathways.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:03,v8.0
GO:0140725,detoxification of free heme,Any process that reduces or removes the toxicity of free heme. These include transport of heme away from sensitive areas and to compartments or complexes whose purpose is sequestration of heme.,GO,biological_process,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:03,v8.0
GO:0140961,cellular detoxification of metal ion,Any process carried out at the cellular level that reduces or removes the toxicity of a metal ion.,GO,biological_process,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:03,v8.0
GO:0140974,cellular detoxification of sulfide,Any process carried out at the cellular level that reduces or removes the toxicity of a sulfide. These may include chemical modification or transport of sulfide away from sensitive areas and to compartments or complexes whose purpose is sequestration of the toxic substance.,GO,biological_process,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:03,v8.0
GO:0140977,cellular detoxification of acetone,"Any process carried out at the cellular level that reduces or removes the toxicity of acetone. These may include chemical modification, for example to methylglyoxal.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:03,v8.0
GO:0140982,detoxification of aluminum ion,"Any process that reduce or remove the toxicity of aluminum ions. These can include transport of the aluminum away from sensitive areas, sequesteration, or chemical modification to an inert form.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:03,v8.0
GO:0160245,detoxification of sulfite,Any process that reduces or removes the toxicity of sulfite. These include transport of sulfite away from sensitive areas and to compartments or complexes whose purpose is sequestration of sulfite.,GO,biological_process,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:03,v8.0
GO:1990461,detoxification of iron ion,Any process that reduces or removes the toxicity of iron ion. These include transport of iron away from sensitive areas and to compartments or complexes whose purpose is sequestration of iron ion.,GO,biological_process,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:06,v8.0
GO:1990708,conditioned place preference,"The associative learning process by which an animal learns and remembers an association between a neutral, unchanging environment and a putatively rewarding, internal state produced by a xenobiotic or drug.",GO,biological_process,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:06,v8.0
GO:1990748,cellular detoxification,Any process carried out at the cellular level that reduces or removes the toxicity of a toxic substance. These may include transport of the toxic substance away from sensitive areas and to compartments or complexes whose purpose is sequestration of the toxic substance.,GO,biological_process,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:06,v8.0
GO:1990880,cellular detoxification of copper ion,Any process that reduces or removes the toxicity of copper ions in a cell. These include transport of copper cations away from sensitive areas and to compartments or complexes whose purpose is sequestration.,GO,biological_process,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:06,v8.0
0362,Benzoate degradation,Metabolism > Xenobiotics biodegradation and metabolism > Benzoate degradation,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
0627,Aminobenzoate degradation,Metabolism > Xenobiotics biodegradation and metabolism > Aminobenzoate degradation,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
0364,Fluorobenzoate degradation,Metabolism > Xenobiotics biodegradation and metabolism > Fluorobenzoate degradation,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
0625,Chloroalkane and chloroalkene degradation,Metabolism > Xenobiotics biodegradation and metabolism > Chloroalkane and chloroalkene degradation,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
0361,Chlorocyclohexane and chlorobenzene degradation,Metabolism > Xenobiotics biodegradation and metabolism > Chlorocyclohexane and chlorobenzene degradation,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
0623,Toluene degradation,Metabolism > Xenobiotics biodegradation and metabolism > Toluene degradation,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
0622,Xylene degradation,Metabolism > Xenobiotics biodegradation and metabolism > Xylene degradation,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
0633,Nitrotoluene degradation,Metabolism > Xenobiotics biodegradation and metabolism > Nitrotoluene degradation,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
0642,Ethylbenzene degradation,Metabolism > Xenobiotics biodegradation and metabolism > Ethylbenzene degradation,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
0643,Styrene degradation,Metabolism > Xenobiotics biodegradation and metabolism > Styrene degradation,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
0791,Atrazine degradation,Metabolism > Xenobiotics biodegradation and metabolism > Atrazine degradation,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
0930,Caprolactam degradation,Metabolism > Xenobiotics biodegradation and metabolism > Caprolactam degradation,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
0363,Bisphenol degradation,Metabolism > Xenobiotics biodegradation and metabolism > Bisphenol degradation,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
0621,Dioxin degradation,Metabolism > Xenobiotics biodegradation and metabolism > Dioxin degradation,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
0626,Naphthalene degradation,Metabolism > Xenobiotics biodegradation and metabolism > Naphthalene degradation,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
0624,Polycyclic aromatic hydrocarbon degradation,Metabolism > Xenobiotics biodegradation and metabolism > Polycyclic aromatic hydrocarbon degradation,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
0365,Furfural degradation,Metabolism > Xenobiotics biodegradation and metabolism > Furfural degradation,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
0984,Steroid degradation,Metabolism > Xenobiotics biodegradation and metabolism > Steroid degradation,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
0980,Metabolism of xenobiotics by cytochrome P450,Metabolism > Xenobiotics biodegradation and metabolism > Metabolism of xenobiotics by cytochrome P450,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
0982,Drug metabolism - cytochrome P450,Metabolism > Xenobiotics biodegradation and metabolism > Drug metabolism - cytochrome P450,KEGG,pathway,System C: Energy & Metabolic Homeostasis,C3,Detoxification and Metabolic Stress Handling,"Xenobiotic transformation, harmful metabolite elimination",['System C: Energy & Metabolic Homeostasis'],,0.9,"['pattern_matching', 'single_match_C']",2025-12-24 18:06:07,v8.0
