ID,Name,Definition,Source,Namespace,Primary_System,Subcategory_Code,Subcategory_Name,Subcategory_Description,All_Systems,Inflammation_Polarity,Confidence_Score,Decision_Path,Classification_Date,Version
GO:0001755,neural crest cell migration,The characteristic movement of cells from the dorsal ridge of the neural tube to a variety of locations in a vertebrate embryo.,GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System B: Immune Defense', 'System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0001768,establishment of T cell polarity,The directed orientation of T cell signaling molecules and associated membrane rafts towards a chemokine gradient or a contact point with antigen presenting cell.,GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0001769,establishment of B cell polarity,The directed orientation of B cell signaling molecules and associated membrane rafts towards a chemokine gradient of a contact point with an antigen displaying cell.,GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0001777,T cell homeostatic proliferation,The non-specific expansion of T cell populations within a whole or part of an organism to reach to a total number of T cells which will then remain stable over time in the absence of an external stimulus.,GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0001782,B cell homeostasis,The process of regulating the proliferation and elimination of B cells such that the total number of B cells within a whole or part of an organism is stable over time in the absence of an outside stimulus.,GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.6400000000000001,"['pattern_matching', 'priority_rule_B', 'balanced_pathway_standard_classification', 'complex_pathway_analysis']",2025-12-24 18:05:49,v8.0
GO:0001783,B cell apoptotic process,"Any apoptotic process in a B cell, a lymphocyte of B lineage with the phenotype CD19-positive and capable of B cell mediated immunity.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0001788,antibody-dependent cellular cytotoxicity,"Cytolysis of target cells by natural killer cells, eosinophils, neutrophils, monocytes, or macrophages following engagement of antibodies bound to the target cells by Fc receptors on the effector cells.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001795,type IIb hypersensitivity,An inflammatory response resulting in cell death or dysfunction mediated by the direct binding of antibody to cellular receptors.,GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],pro-inflammatory,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001806,type IV hypersensitivity,An inflammatory response driven by T cell recognition of processed soluble or cell-associated antigens leading to cytokine release and leukocyte activation.,GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],pro-inflammatory,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001813,regulation of antibody-dependent cellular cytotoxicity,"Any process that modulates the frequency, rate, or extent of antibody-dependent cellular cytotoxicity.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001814,negative regulation of antibody-dependent cellular cytotoxicity,"Any process that stops, prevents, or reduces the rate of antibody-dependent cellular cytotoxicity.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001815,positive regulation of antibody-dependent cellular cytotoxicity,"Any process that activates or increases the frequency, rate or extent of antibody-dependent cellular cytotoxicity.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001865,NK T cell differentiation,The process in which a precursor cell type acquires the specialized features of a NK T cell.,GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0001866,NK T cell proliferation,The expansion of a NK T cell population by cell division.,GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0001897,symbiont-mediated cytolysis of host cell,A process mediated by a symbiont that results in the death of a host cell by means of the rupture of cell membranes and the loss of cytoplasm. The host is defined as the larger of the organisms involved in a symbiotic interaction.,GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0001906,cell killing,"Any process in an organism that results in the killing of its own cells or those of another organism, including in some cases the death of the other organism. Killing here refers to the induction of death in one cell by another cell, not cell-autonomous death due to internal or other environmental conditions.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001907,symbiont-mediated killing of host cell,A process mediated by a symbiont that results in the death of a cell in the host organism. The host is defined as the larger of the organisms involved in a symbiotic interaction.,GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001909,leukocyte mediated cytotoxicity,The directed killing of a target cell by a leukocyte.,GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001913,T cell mediated cytotoxicity,The directed killing of a target cell by a T cell through the release of granules containing cytotoxic mediators or through the engagement of death receptors.,GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001914,regulation of T cell mediated cytotoxicity,"Any process that modulates the frequency, rate, or extent of T cell mediated cytotoxicity.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001915,negative regulation of T cell mediated cytotoxicity,"Any process that stops, prevents, or reduces the rate of T cell mediated cytotoxicity.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001916,positive regulation of T cell mediated cytotoxicity,"Any process that activates or increases the frequency, rate or extent of T cell mediated cytotoxicity.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0001922,B-1 B cell homeostasis,"The process of regulating the proliferation and elimination of B cells of the B-1 subset such that the total number of B-1 B cells within a whole or part of an organism is stable over time in the absence of an outside stimulus. B-1 B cells are a distinct subset of B cells characterized as being CD5 positive, found predominantly in the peritoneum, pleural cavities, and spleen, and enriched for self-reactivity.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.6400000000000001,"['pattern_matching', 'priority_rule_B', 'balanced_pathway_standard_classification', 'complex_pathway_analysis']",2025-12-24 18:05:49,v8.0
GO:0001923,B-1 B cell differentiation,"The process in which a hemopoietic stem cell acquires the specialized features of a B-1 B cell. B-1 B cells are a distinct subset of B cells characterized as being CD5 positive, found predominantly in the peritoneum, pleural cavities, and spleen, and enriched for self-reactivity.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0001924,regulation of B-1 B cell differentiation,"Any process that modulates the frequency, rate, or extent of B-1 B cell differentiation. B-1 B cells are a distinct subset of B cells characterized as being CD5 positive, found predominantly in the peritoneum, pleural cavities, and spleen, and enriched for self-reactivity.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0001925,negative regulation of B-1 B cell differentiation,"Any process that stops, prevents, or reduces the rate of B-1 B cell differentiation.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0001926,positive regulation of B-1 B cell differentiation,"Any process that activates or increases the frequency, rate or extent of B-1 B cell differentiation.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0001963,"synaptic transmission, dopaminergic","The vesicular release of dopamine. from a presynapse, across a chemical synapse, the subsequent activation of dopamine receptors at the postsynapse of a target cell (neuron, muscle, or secretory cell) and the effects of this activation on the postsynaptic membrane potential and ionic composition of the postsynaptic cytosol. This process encompasses both spontaneous and evoked release of neurotransmitter and all parts of synaptic vesicle exocytosis. Evoked transmission starts with the arrival of an action potential at the presynapse.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense', 'System C: Energy & Metabolic Homeostasis', 'System D: Cognitive-Regulatory', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0002076,osteoblast development,"The process whose specific outcome is the progression of an osteoblast over time, from its formation to the mature structure. Osteoblast development does not include the steps involved in committing a cranial neural crest cell or an osteoprogenitor cell to an osteoblast fate. An osteoblast is a cell that gives rise to bone.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense', 'System D: Cognitive-Regulatory', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0002085,inhibition of neuroepithelial cell differentiation,Any process that prevents the activation of neuroepithelial cell differentiation. Neuroepithelial cell differentiation is the process in which epiblast cells acquire specialized features of neuroepithelial cells.,GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0002158,osteoclast proliferation,"The multiplication or reproduction of osteoclasts, resulting in the expansion of an osteoclast cell population. An osteoclast is a specialized phagocytic cell associated with the absorption and removal of the mineralized matrix of bone tissue, which typically differentiates from monocytes.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0002223,stimulatory C-type lectin receptor signaling pathway,"The series of molecular signals initiated by the binding of C-type lectin to its receptor on the surface of a target cell, and resulting in cellular activation.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002228,natural killer cell mediated immunity,The promotion of an immune response by natural killer cells through direct recognition of target cells or through the release of cytokines.,GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002250,adaptive immune response,"An immune response mediated by cells expressing specific receptors for antigens produced through a somatic diversification process, and allowing for an enhanced secondary response to subsequent exposures to the same antigen (immunological memory).",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002276,basophil activation involved in immune response,"A change in morphology and behavior of a basophil resulting from exposure to a cytokine, chemokine, soluble factor, or to (at least in mammals) an antigen which the basophil has specifically bound via IgE bound to Fc-epsilonRI receptors, leading to the initiation or perpetuation of an immune response.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002279,mast cell activation involved in immune response,"The change in morphology and behavior of a mast cell resulting from exposure to a cytokine, chemokine, soluble factor, or to (at least in mammals) an antigen which the mast cell has specifically bound via IgE bound to Fc-epsilonRI receptors, leading to the initiation or perpetuation of an immune response.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002285,lymphocyte activation involved in immune response,"A change in morphology and behavior of a lymphocyte resulting from exposure to a specific antigen, mitogen, cytokine, chemokine, cellular ligand, or soluble factor, leading to the initiation or perpetuation of an immune response.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002286,T cell activation involved in immune response,"The change in morphology and behavior of a mature or immature T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific, leading to the initiation or perpetuation of an immune response.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002287,alpha-beta T cell activation involved in immune response,"The change in morphology and behavior of an alpha-beta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific, leading to the initiation or perpetuation of an immune response.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002288,NK T cell activation involved in immune response,"The change in morphology and behavior of a mature or immature natural killer T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific, leading to the initiation or perpetuation of an immune response.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002289,NK T cell proliferation involved in immune response,The expansion of a NK T cell population by cell division as part of an immune response.,GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0002290,gamma-delta T cell activation involved in immune response,"The change in morphology and behavior of a gamma-delta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific, leading to the initiation or perpetuation of an immune response.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002291,T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,"The change in morphology and behavior of a mature or immature T cell resulting from exposure to an antigen for which its T cell receptor is specific bound to an MHC molecule on an antigen presenting cell, leading to the initiation or perpetuation of an immune response.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors",['System B: Immune Defense'],,0.9,"['pattern_matching', 'single_match_B']",2025-12-24 18:05:49,v8.0
GO:0002292,T cell differentiation involved in immune response,"The process in which an antigenically naive T cell acquires the specialized features of an effector, regulatory, or memory T cell as part of an immune response. Effector T cells include cells which provide T cell help or exhibit cytotoxicity towards other cells.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",anti-inflammatory,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0002293,alpha-beta T cell differentiation involved in immune response,"The process in which an antigenically naive alpha-beta T cell acquires the specialized features of an effector, regulatory, or memory T cell during an immune response. Effector T cells include cells which provide T cell help or exhibit cytotoxicity towards other cells.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",anti-inflammatory,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response","The process in which an antigenically naive CD4-positive, alpha-beta T cell acquires the specialized features of an effector, regulatory, or memory T cell as part of an immune response. Effector T cells include cells which provide T cell help or exhibit cytotoxicity towards other cells.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",anti-inflammatory,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0002295,T-helper cell lineage commitment,"The process in which a CD4-positive, alpha-beta T cell becomes committed to becoming a T-helper cell, a CD4-positive, alpha-beta T cell specialized to promote various immunological processes.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0002296,T-helper 1 cell lineage commitment,"The process in which a CD4-positive, alpha-beta T cell becomes committed to becoming a T-helper 1 cell, a CD4-positive, alpha-beta T cell specialized to promote immunological processes often associated with resistance to intracellular bacteria, fungi, and protozoa, and pathological conditions such as arthritis.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0002297,T-helper 2 cell lineage commitment,"The process in which a CD4-positive, alpha-beta T cell becomes committed to becoming a T-helper 2 cell, a CD4-positive, alpha-beta T cell specialized to promote immunological processes often associated with resistance to extracellular organisms such as helminths, enhanced production of particular antibody isotypes, and pathological conditions such as allergy.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0002299,alpha-beta intraepithelial T cell differentiation,The process in which a precursor cell type acquires the specialized features of an alpha-beta intraepithelial T cell. Intraepithelial T cells are found among epithelial cells in mucosal areas and have distinct phenotypes and developmental pathways.,GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0002300,"CD8-positive, alpha-beta intraepithelial T cell differentiation","The process in which a precursor cell type acquires the specialized features of a CD8-positive, alpha-beta intraepithelial T cell. Intraepithelial T cells are found among epithelial cells in mucosal areas and have distinct phenotypes and developmental pathways.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
GO:0002301,"CD4-positive, alpha-beta intraepithelial T cell differentiation","The process in which a precursor cell type acquires the specialized features of a CD4-positive, alpha-beta intraepithelial T cell. Intraepithelial T cells are found among epithelial cells in mucosal areas and have distinct phenotypes and developmental pathways.",GO,biological_process,System B: Immune Defense,B2,Adaptive Immunity,"Antigen-specific responses, immune memory, targeted effectors","['System A: Self-Healing & Structural Reconstruction', 'System B: Immune Defense', 'System E: Reproduction & Continuity']",,0.8,"['pattern_matching', 'priority_rule_B']",2025-12-24 18:05:49,v8.0
