ID,Name,Definition,Source,Namespace,Primary_System,Subcategory_Code,Subcategory_Name,Subcategory_Description,All_Systems,Inflammation_Polarity,Confidence_Score,Decision_Path,Classification_Date,Version
GO:0000088,mitotic prophase,The cell cycle phase which is the first stage of M phase of mitosis and during which chromosomes condense and the two daughter centrioles and their asters migrate toward the poles of the cell.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance","['System A: Self-Healing & Structural Reconstruction', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:48,v8.0
GO:0000089,mitotic metaphase,"The cell cycle phase, following prophase, during which chromosomes become aligned on the equatorial plate of the cell as part of a mitotic cell cycle.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:48,v8.0
GO:0000090,mitotic anaphase,The cell cycle phase during which chromosomes separate and migrate towards the poles of the spindle the as part of a mitotic cell cycle.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:48,v8.0
GO:0000091,mitotic anaphase A,The cell cycle phase during which the kinetochore microtubules shorten as chromosomes move toward the spindle poles as part of mitosis.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance","['System A: Self-Healing & Structural Reconstruction', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:48,v8.0
GO:0000093,mitotic telophase,The cell cycle phase which follows anaphase during M phase of mitosis and during which the chromosomes arrive at the poles of the cell and the division of the cytoplasm starts.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance","['System A: Self-Healing & Structural Reconstruction', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:48,v8.0
GO:0000236,mitotic prometaphase,"The cell cycle phase in higher eukaryotes which follows mitotic prophase and during which the nuclear envelope is disrupted and breaks into membrane vesicles, and the spindle microtubules enter the nuclear region. Kinetochores mature on each centromere and attach to some of the spindle microtubules. Kinetochore microtubules begin the process of aligning chromosomes in one plane halfway between the poles.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:48,v8.0
GO:0000237,leptotene,"The cell cycle phase which is the first stage of prophase I in meiosis, and during which the chromosomes first become visible.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance","['System A: Self-Healing & Structural Reconstruction', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:48,v8.0
GO:0000238,zygotene,"The cell cycle phase which follows leptotene during prophase I of meiosis, and during which each chromosome pairs with its homolog; the two become aligned and crossing over may occur.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance","['System A: Self-Healing & Structural Reconstruction', 'System C: Energy & Metabolic Homeostasis', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:48,v8.0
GO:0000239,pachytene,"The cell cycle phase which follows zygotene during prophase I of meiosis, and during which crossing over occurs between a chromatid in one partner and another chromatid in the homologous chromosome.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance","['System A: Self-Healing & Structural Reconstruction', 'System C: Energy & Metabolic Homeostasis', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:48,v8.0
GO:0000240,diplotene,"The cell cycle phase which follows pachytene during prophase I of meiosis, during which the homologous chromosomes begin to separate and the synaptonemal complex dissolves.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance","['System A: Self-Healing & Structural Reconstruction', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:48,v8.0
GO:0000241,diakinesis,"The cell cycle phase which follows diplotene during prophase I of meiosis, the separation of homologous chromosomes is complete and crossing over has occurred.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance","['System A: Self-Healing & Structural Reconstruction', 'System C: Energy & Metabolic Homeostasis', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:48,v8.0
GO:0000705,achiasmate meiosis I,"The first division of meiosis in which homologous chromosomes are paired and segregated from each other, occurring in the constitutive absence of chiasmata.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance","['System A: Self-Healing & Structural Reconstruction', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:48,v8.0
GO:0000706,meiotic DNA double-strand break processing,The cell cycle process in which the 5' to 3' exonucleolytic resection of the DNA at the site of the break to form a 3' single-strand DNA overhang occurs. This takes place during meiosis.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance","['System A: Self-Healing & Structural Reconstruction', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:48,v8.0
GO:0000710,meiotic mismatch repair,"A system for the identification and correction of base-base mismatches, small insertion-deletion loops, and regions of heterology that are present in duplex DNA formed with strands from two recombining molecules. Correction of the mismatch can result in non-Mendelian segregation of alleles following meiosis.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance","['System A: Self-Healing & Structural Reconstruction', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:48,v8.0
GO:0000711,meiotic DNA repair synthesis,"During meiosis, the synthesis of DNA proceeding from the broken 3' single-strand DNA end that uses the homologous intact duplex as the template.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance","['System A: Self-Healing & Structural Reconstruction', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:48,v8.0
GO:0000715,"nucleotide-excision repair, DNA damage recognition","The identification of lesions in DNA, such as pyrimidine-dimers, intrastrand cross-links, and bulky adducts. The wide range of substrate specificity suggests the repair complex recognizes distortions in the DNA helix.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance","['System A: Self-Healing & Structural Reconstruction', 'System C: Energy & Metabolic Homeostasis']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:48,v8.0
GO:0000716,"transcription-coupled nucleotide-excision repair, DNA damage recognition",The identification of lesions on the actively transcribed strand of the DNA duplex as well as a small subset of lesions not recognized by the general nucleotide-excision repair pathway.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance","['System A: Self-Healing & Structural Reconstruction', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:48,v8.0
GO:0000720,pyrimidine dimer repair by nucleotide-excision repair,"The repair of UV-induced T-T, C-T, and C-C dimers by the recognition and removal of the damaged DNA strand from the DNA helix as an oligonucleotide. The small gap left in the DNA helix is filled in by the sequential action of DNA polymerase and DNA ligase.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.6400000000000001,"['complex_pathway', 'constructive_dominant', 'system_A', 'complex_pathway_analysis']",2025-12-24 18:05:48,v8.0
GO:0000722,telomere maintenance via recombination,Any recombinational process that contributes to the maintenance of proper telomeric length.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:48,v8.0
GO:0000723,telomere maintenance,"Any process that contributes to the maintenance of proper telomeric length and structure by affecting and monitoring the activity of telomeric proteins, the length of telomeric DNA and the replication and repair of the DNA. These processes includes those that shorten, lengthen, replicate and repair the telomeric DNA sequences.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:48,v8.0
GO:0000724,double-strand break repair via homologous recombination,"The error-free repair of a double-strand break in DNA in which the broken DNA molecule is repaired using homologous sequences. A strand in the broken DNA searches for a homologous region in an intact chromosome to serve as the template for DNA synthesis. The restoration of two intact DNA molecules results in the exchange, reciprocal or nonreciprocal, of genetic material between the intact DNA molecule and the broken DNA molecule.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:48,v8.0
GO:0000725,recombinational repair,"A DNA repair process that involves the exchange, reciprocal or nonreciprocal, of genetic material between the broken DNA molecule and a homologous DNA region.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:48,v8.0
GO:0000727,double-strand break repair via break-induced replication,"The error-free repair of a double-strand break in DNA in which the centromere-proximal end of a broken chromosome searches for a homologous region in an intact chromosome. DNA synthesis initiates from the 3' end of the invading DNA strand, using the intact chromosome as the template, and progresses to the end of the chromosome.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:48,v8.0
GO:0000731,DNA synthesis involved in DNA repair,Synthesis of DNA that proceeds from the broken 3' single-strand DNA end and uses the homologous intact duplex as the template.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:48,v8.0
GO:0000735,removal of nonhomologous ends,The removal of nonhomologous sequences at the broken 3' single-strand DNA end before DNA repair synthesis can occur.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.48,"['complex_pathway', 'constructive_dominant', 'system_A_default', 'complex_pathway_analysis']",2025-12-24 18:05:48,v8.0
GO:0000736,"double-strand break repair via single-strand annealing, removal of nonhomologous ends","During DSBR via single-strand annealing, the removal of nonhomologous sequences at the broken 3' single-strand DNA end before DNA repair synthesis can occur.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.48,"['complex_pathway', 'constructive_dominant', 'system_A_default', 'complex_pathway_analysis']",2025-12-24 18:05:48,v8.0
GO:0000972,transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery,"The chromosome organization process in which the DNA sequence containing a gene transcribed by RNA polymerase II is maintained in a specific location at the nuclear periphery. In S. cerevisiae, this process involves cis-acting DNA sequences such as the TATA box and upstream activating sequence (UAS) elements, trans-acting transcriptional activators, and also the 3'-UTR of the transcript.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance","['System A: Self-Healing & Structural Reconstruction', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:49,v8.0
GO:0000973,post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery,The chromosome organization process in which the DNA sequence containing a gene transcribed by RNA polymerase II is maintained in a specific location at the nuclear periphery even after transcription has been repressed.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance","['System A: Self-Healing & Structural Reconstruction', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:49,v8.0
GO:0001325,formation of extrachromosomal circular DNA,"Excision from the chromosome and circularization of a region of chromosomal DNA, generally, but not always, via homologous recombination between direct tandem repeats.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:49,v8.0
GO:0001326,replication of extrachromosomal circular DNA,Replication of circular DNA following excision from the chromosome; replication of extrachromosomal circular DNA generally occurs independently of chromosomal replication.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:49,v8.0
GO:0001778,plasma membrane repair,"The resealing of a cell plasma membrane after cellular wounding due to, for instance, mechanical stress.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:49,v8.0
GO:0006260,DNA replication,"The cellular metabolic process in which a cell duplicates one or more molecules of DNA. DNA replication begins when specific sequences, known as origins of replication, are recognized and bound by the origin recognition complex, and ends when the original DNA molecule has been completely duplicated and the copies topologically separated. The unit of replication usually corresponds to the genome of the cell, an organelle, or a virus. The template for replication can either be an existing DNA molecule or RNA.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006261,DNA-templated DNA replication,A DNA replication process that uses parental DNA as a template for the DNA-dependent DNA polymerases that synthesize the new strands.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006264,mitochondrial DNA replication,The process in which new strands of DNA are synthesized in the mitochondrion.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006267,pre-replicative complex assembly involved in nuclear cell cycle DNA replication,"The aggregation, arrangement and bonding together of a set of components to form the nuclear pre-replicative complex, a protein-DNA complex that forms at the eukaryotic DNA replication origin and is required for replication initiation.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006269,"DNA replication, synthesis of primer","The synthesis of a short nucleotide polymer using one strand of unwound DNA as a template. The product is usually a RNA molecule between 4-15 nucleotides long that provides a free 3'-OH that can be extended by DNA-directed DNA polymerases. In certain conditions, for example in response to DNA damage, some primases synthesize a DNA primer.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006270,DNA replication initiation,"The process in which DNA-dependent DNA replication is started; it begins when specific sequences, known as origins of replication, are recognized and bound by the origin recognition complex, followed by DNA unwinding.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006274,DNA replication termination,The process in which DNA replication at a replication fork ceases; occurs when the replication fork reaches a specific termination site or when two replication forks meet.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006275,regulation of DNA replication,"Any process that modulates the frequency, rate or extent of DNA replication.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006279,premeiotic DNA replication,The replication of DNA that precedes meiotic cell division.,GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance","['System A: Self-Healing & Structural Reconstruction', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0006281,DNA repair,"The process of restoring DNA after damage. Genomes are subject to damage by chemical and physical agents in the environment (e.g. UV and ionizing radiations, chemical mutagens, fungal and bacterial toxins, etc.) and by free radicals or alkylating agents endogenously generated in metabolism. DNA is also damaged because of errors during its replication. A variety of different DNA repair pathways have been reported that include direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006282,regulation of DNA repair,"Any process that modulates the frequency, rate or extent of DNA repair.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006283,transcription-coupled nucleotide-excision repair,"The nucleotide-excision repair process that carries out preferential repair of DNA lesions on the actively transcribed strand of the DNA duplex. In addition, the transcription-coupled nucleotide-excision repair pathway is required for the recognition and repair of a small subset of lesions that are not recognized by the global genome nucleotide excision repair pathway.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance","['System A: Self-Healing & Structural Reconstruction', 'System 0: General Molecular Machinery']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0006284,base-excision repair,"In base excision repair, an altered base is removed by a DNA glycosylase enzyme, followed by excision of the resulting sugar phosphate. The small gap left in the DNA helix is filled in by the sequential action of DNA polymerase and DNA ligase.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006289,nucleotide-excision repair,"A DNA repair process in which a small region of the strand surrounding the damage is removed from the DNA helix as an oligonucleotide. The small gap left in the DNA helix is filled in by the sequential action of DNA polymerase and DNA ligase. Nucleotide excision repair recognizes a wide range of substrates, including damage caused by UV irradiation (pyrimidine dimers and 6-4 photoproducts) and chemicals (intrastrand cross-links and bulky adducts).",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance","['System A: Self-Healing & Structural Reconstruction', 'System C: Energy & Metabolic Homeostasis']",,0.8,"['pattern_matching', 'priority_rule_A']",2025-12-24 18:05:50,v8.0
GO:0006293,"nucleotide-excision repair, preincision complex stabilization","The stabilization of the multiprotein complex involved in damage recognition, DNA helix unwinding, and endonucleolytic cleavage at the site of DNA damage as well as the unwound DNA. The stabilization of the protein-DNA complex ensures proper positioning of the preincision complex before the phosphodiester backbone of the damaged strand is cleaved 3' and 5' of the site of DNA damage.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
GO:0006294,"nucleotide-excision repair, preincision complex assembly","The aggregation, arrangement and bonding together of proteins on DNA to form the multiprotein complex involved in damage recognition, DNA helix unwinding, and endonucleolytic cleavage at the site of DNA damage. This assembly occurs before the phosphodiester backbone of the damaged strand is cleaved 3' and 5' of the site of DNA damage.",GO,biological_process,System A: Self-Healing & Structural Reconstruction,A1,Genomic Stability and Repair,"DNA damage sensing/repair, chromatin maintenance, telomere maintenance",['System A: Self-Healing & Structural Reconstruction'],,0.9,"['pattern_matching', 'single_match_A']",2025-12-24 18:05:50,v8.0
